"TRAP_NUM","MO","WK","YR","CXT","CXQ","CXE","CXS","CXTH","AEV","AED","AET","PC","ANFRA","ANFRE","CSINOR","CSINC","All_Species","LON","LAT","DESERT","SLTMRSH","DKPND","RCRP","GRP","CIT","DAT","PST","FSH","TOTAL","T","TMAX","TOBS","DIST_TO_SEA","TransCXT","t_samps","SEASON"
"48","07","28","1994",0,0,0,0,0,0,0,0,1,0,0,0,0,1,-116.061193834649,33.5396264941129,273.63,0,14.41,6.13,0,1.08,0,0,17.07,312.32,7,420.571428571429,408.285714285714,3.25098804051951,0,32,"summer"
"49","07","28","1994",8,0,0,0,0,0,0,0,1,0,0,0,0,9,-116.060992816545,33.5250124901685,234.53,0,0,0,0,0,0,0,0,234.53,7,420.571428571429,408.285714285714,2.03900829168844,2.19722457733622,13,"summer"
"50","07","28","1994",1,7,0,0,0,0,0,0,0,0,0,0,0,8,-115.99124383934,33.5400013752816,141.14,0,0,17.06,84.16,29.2,31.93,8.82,0,312.31,7,420.571428571429,408.285714285714,2.15678641405984,0.693147180559945,33,"summer"
"51","07","28","1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-115.973754579786,33.5400408169515,185.05,0,0,0,11.18,109.43,6.66,0,0,312.32,7,420.571428571429,408.285714285714,2.23678795945716,0,31,"summer"
"52","07","28","1994",0,0,0,0,0,0,0,0,1,0,0,0,0,1,-115.956553931498,33.5400037098608,247.3,0,0,0,4.53,60.48,0,0,0,312.31,7,420.571428571429,408.285714285714,2.01653138120104,0,31,"summer"
"53","07","28","1994",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-115.939282858124,33.539761439135,312.31,0,0,0,0,0,0,0,0,312.31,7,420.571428571429,408.285714285714,2.28160697745816,0.693147180559945,33,"summer"
"54","07","28","1994",818,0,3,0,0,0,1,0,0,0,0,0,0,822,-115.93898249613,33.5197249343921,293.37,5.24,0,0,0,13.7,0,0,0,312.31,7,420.571428571429,408.285714285714,0.204176043937583,6.70808408385307,33,"summer"
"55","07","28","1994",13,0,0,0,0,0,0,0,0,1,0,0,0,14,-116.008540286761,33.5250917231086,188.72,0,0,6.78,60.64,14.08,42.09,0,0,312.31,7,420.571428571429,408.285714285714,0.9105704548599,2.63905732961526,33,"summer"
"56","07","28","1994",19,1,0,0,0,0,0,0,0,0,0,0,0,20,-115.991190301448,33.5249473197426,182.09,2.65,0,61.13,36.93,29.51,0,0,0,312.31,7,420.571428571429,408.285714285714,0.502501564498204,2.99573227355399,32,"summer"
"57","07","28","1994",50,0,0,0,0,0,0,0,0,1,0,0,0,51,-115.973831585829,33.5246211406785,163.39,11.56,0,6.26,43.25,87.86,0,0,0,312.32,7,420.571428571429,408.285714285714,0.529334853903522,3.93182563272433,33,"summer"
"58","07","28","1994",200,0,44,0,0,0,0,0,0,0,0,0,0,244,-115.956082018721,33.5241237912174,205.7,15.37,0,0,58.82,32.42,0,0,0,312.31,7,420.571428571429,408.285714285714,0.297236066706164,5.30330490805908,33,"summer"
"59","07","28","1994",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-115.922752099088,33.5233739730783,312.31,0,0,0,0,0,0,0,0,312.31,7,420.571428571429,408.285714285714,1.70082233939348,0.693147180559945,31,"summer"
"60","07","28","1994",201,0,0,0,0,0,0,0,0,0,0,0,0,201,-115.92029756881,33.5099494946497,304.14,8.16,0,0,0,0,0,0,0,312.3,7,420.571428571429,408.285714285714,0.469199250729246,5.30826769740121,33,"summer"
"61","07","28","1994",22,0,0,0,0,0,0,0,0,0,0,0,0,22,-115.901457251804,33.5105890703674,312.31,0,0,0,0,0,0,0,0,312.31,7,420.571428571429,408.285714285714,1.74389269247058,3.13549421592915,32,"summer"
"62","07","28","1994",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-115.885066182357,33.5034267983741,312.31,0,0,0,0,0,0,0,0,312.31,7,420.571428571429,408.285714285714,2.49783993914236,0.693147180559945,29,"summer"
"63","07","28","1994",9,0,0,0,0,0,0,0,0,0,0,0,0,9,-115.906832802226,33.4994605566741,156.46,0,0,0,0,0,0,0,0,156.46,7,420.571428571429,408.285714285714,0.661615010307184,2.30258509299405,32,"summer"
"64","07","28","1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-115.890898908668,33.4774033706464,156.46,0,0,0,0,0,0,0,0,156.46,7,420.571428571429,408.285714285714,0.205637927458456,0,32,"summer"
"01","07","30","1994",8,0,0,0,0,0,0,0,1,0,0,0,0,9,-116.04378952608,33.441176284239,157.74,5.52,0,0,0,63.54,7.43,0,0,234.23,8,420.538461538462,408.230769230769,0.313407145733172,2.19722457733622,33,"summer"
"02","07","30","1994",39,77,0,0,0,0,0,0,0,0,0,0,0,116,-116.060868971143,33.4405785159516,90.28,0,0,0,45.66,162.41,13.96,0,0,312.31,8,420.538461538462,408.230769230769,1.7978317494482,3.68887945411394,31,"summer"
"03","07","30","1994",6,5,0,0,0,0,0,0,0,0,0,0,0,11,-116.073636480725,33.4407123380473,132.53,0,0,0,127.5,52.28,0,0,0,312.31,8,420.538461538462,408.230769230769,2.96949366365427,1.94591014905531,31,"summer"
"04","07","30","1994",5,0,0,0,0,0,0,0,1,0,0,0,0,6,-116.094160006286,33.4554894748286,93.56,0,0,17.8,97.96,98.08,1.25,0,3.66,312.31,8,420.538461538462,408.230769230769,2.97416238677357,1.79175946922805,32,"summer"
"05","07","30","1994",23,2,1,0,0,0,0,0,0,0,0,0,0,26,-116.060965598573,33.4554249351792,213.67,8.89,0,0,30.83,44.12,0,0,14.79,312.3,8,420.538461538462,408.230769230769,1.22005095918288,3.17805383034795,32,"summer"
"06","07","30","1994",33,3,0,0,0,2,0,0,44,0,0,0,0,82,-116.078663338594,33.4548699409948,95.68,0,0,35.65,84.55,66.99,29.44,0,0,312.31,8,420.538461538462,408.230769230769,2.0408775979276,3.52636052461616,32,"summer"
"07","07","30","1994",120,1,0,0,0,1328,0,0,240,0,0,0,0,1689,-116.077577562081,33.4697331979169,226.64,9.97,0,36.81,0,22.29,13.75,0,2.85,312.31,8,420.538461538462,408.230769230769,0.78718305436476,4.79579054559674,32,"summer"
"08","07","30","1994",121,19,0,0,0,90,0,0,151,0,0,0,0,381,-116.095024643104,33.4696827623563,135.47,0,0,55.93,18.49,75.28,24.29,0,2.85,312.31,8,420.538461538462,408.230769230769,2.29056693072234,4.80402104473326,32,"summer"
"09","07","30","1994",88,0,0,0,0,0,0,0,9,0,0,0,0,97,-116.112163888889,33.4805555555555,61.54,0,0,26.35,4.98,175.1,43.04,0,1.29,312.3,8,420.538461538462,408.230769230769,3.55688821293111,4.48863636973214,32,"summer"
"10","07","30","1994",180,0,0,0,0,0,0,0,11,0,0,0,0,191,-116.097177365925,33.4805555555555,263.03,0,0,19.94,0,19.69,2.87,0,6.78,312.31,8,420.538461538462,408.230769230769,2.18156928742819,5.19849703126583,32,"summer"
"11","07","30","1994",302,0,0,0,0,0,0,0,7,0,0,0,0,309,-116.080555555556,33.4805555555555,231.64,2.58,0,0,0,0,0,0,0,234.22,8,420.538461538462,408.230769230769,0.693216173230499,5.71373280550937,32,"summer"
"12","07","30","1994",31,39,0,0,0,11,0,0,52,0,0,0,0,133,-116.112437062453,33.4990937043527,94.31,0,0,63.01,0,63.86,87.56,3.56,0,312.3,8,420.538461538462,408.230769230769,3.79402752112479,3.46573590279973,31,"summer"
"13","07","30","1994",17,0,0,0,0,2,0,0,29,0,0,0,0,48,-116.095106863094,33.498469796742,188.87,0,0,96.86,0,6.59,20,0,0,312.32,8,420.538461538462,408.230769230769,2.32977282904294,2.89037175789616,32,"summer"
"14","07","30","1994",30,0,0,0,0,2,0,0,2,0,0,0,0,34,-116.080555555556,33.4980166666667,234.53,0,0,0,0,0,0,0,0,234.53,8,420.538461538462,408.230769230769,1.02822440653711,3.43398720448515,31,"summer"
"15","07","30","1994",8,1,0,0,0,29,0,0,109,0,0,0,0,147,-116.129671538396,33.4987077511208,28.28,0,0,97.6,47.65,109.74,29.04,0,0,312.31,8,420.538461538462,408.230769230769,5.30202102681289,2.19722457733622,32,"summer"
"16","07","30","1994",1,1,0,0,0,0,0,0,0,0,0,0,0,2,-116.129820514715,33.4806120417832,99.2,0,0,89.81,1.4,97.7,24.2,0,0,312.31,8,420.538461538462,408.230769230769,5.18408139952859,0.693147180559945,31,"summer"
"17","07","30","1994",4,0,0,0,0,0,0,0,5,0,0,0,0,9,-116.080418214555,33.5132965785911,135.71,0,20.75,0,0,0,0,0,0,156.46,8,420.538461538462,408.230769230769,2.14133467524184,1.6094379124341,25,"summer"
"18","07","30","1994",16,0,0,0,0,0,0,0,20,0,0,0,0,36,-116.095658083723,33.5102133092492,109.13,0,46.9,106.63,0,0,13.9,0,35.74,312.3,8,420.538461538462,408.230769230769,2.94260927887526,2.83321334405622,31,"summer"
"19","07","30","1994",0,0,0,0,0,0,0,0,1,0,0,0,0,1,-116.112089183679,33.5103302976764,62.56,0,0,187.53,0,24.25,36.95,0.06,0.95,312.3,8,420.538461538462,408.230769230769,4.25669953936335,0,31,"summer"
"20","07","30","1994",6,19,0,0,0,29,0,0,52,0,0,0,0,106,-116.129851492963,33.5104243047012,23.24,0,0,109.39,63.59,96.25,19.84,0,0,312.31,8,420.538461538462,408.230769230769,5.78742086248027,1.94591014905531,32,"summer"
"21","07","30","1994",8,1,0,0,0,0,0,0,2,0,0,0,0,11,-116.146933857515,33.510178547789,28.18,0,0,96.05,45.57,122.41,20.1,0,0,312.31,8,420.538461538462,408.230769230769,7.22175458040948,2.19722457733622,31,"summer"
"22","07","30","1994",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-116.146975951721,33.5252751512161,49.61,0,0,102.06,49.59,105.78,5.26,0,0,312.3,8,420.538461538462,408.230769230769,7.89162688723154,0.693147180559945,31,"summer"
"23","07","30","1994",3,1,0,0,0,0,0,0,1,0,0,0,0,5,-116.147231399742,33.5397962736661,25.27,0,0,97.38,81.57,68.46,39.62,0,0,312.3,8,420.538461538462,408.230769230769,8.74270304100651,1.38629436111989,32,"summer"
"24","07","30","1994",14,5,0,0,0,1,0,0,48,0,0,0,0,68,-116.147346251925,33.554462570141,71.28,0,0,151.15,30.57,48.24,11.06,0,0,312.3,8,420.538461538462,408.230769230769,9.78969900790393,2.70805020110221,32,"summer"
"25","07","30","1994",0,0,0,0,0,0,0,0,11,0,0,0,0,11,-116.13015998982,33.5250572359253,48.58,0,0,154.69,25.74,56.08,27.22,0,0,312.31,8,420.538461538462,408.230769230769,6.51519472632406,0,30,"summer"
"26","07","30","1994",30,2,0,0,0,0,0,0,6,0,0,0,0,38,-116.130058014471,33.5397771658851,63.53,0,0,164.58,76.96,7.23,0,0,0,312.3,8,420.538461538462,408.230769230769,7.50425013230634,3.43398720448515,31,"summer"
"27","07","30","1994",38,6,0,0,0,0,0,0,226,0,0,0,0,270,-116.129752037184,33.5544235905368,169.92,0,0,121.01,7.11,0,0,9.06,5.2,312.3,8,420.538461538462,408.230769230769,8.60788819899623,3.66356164612965,32,"summer"
"29","07","30","1994",151,35,0,0,0,0,0,0,1,0,0,0,0,187,-116.112512664527,33.5545377345387,182.86,0,0,76.33,0,0,0,0,53.12,312.31,8,420.538461538462,408.230769230769,7.58097998331013,5.02388052084628,31,"summer"
"30","07","30","1994",16,0,0,0,0,0,0,0,0,0,0,0,0,16,-116.112774528282,33.5400464244073,287.09,0,0,18.6,3.5,0,0,0,3.12,312.31,8,420.538461538462,408.230769230769,6.36486038239695,2.83321334405622,31,"summer"
"31","07","30","1994",18,0,0,0,0,0,0,0,2,0,0,0,0,20,-116.094815082293,33.5397510570489,230.67,0,5.39,48.55,0,0,0,0,27.7,312.31,8,420.538461538462,408.230769230769,5.29935814184353,2.94443897916644,31,"summer"
"32","07","30","1994",2,1,0,0,0,0,0,0,4,0,0,0,0,7,-116.112643502163,33.5249882262004,215.44,0,0,55.95,0,0,0,0,40.92,312.31,8,420.538461538462,408.230769230769,5.2041179515856,1.09861228866811,31,"summer"
"33","07","30","1994",17,0,0,0,0,0,0,0,3,0,0,0,0,20,-116.095037211773,33.5246916608313,158.72,0,73.3,0,0,0,0,0,80.28,312.3,8,420.538461538462,408.230769230769,3.99496687423725,2.89037175789616,32,"summer"
"34","07","30","1994",15,0,0,0,0,0,0,0,0,0,0,0,0,15,-116.078850486332,33.5262756378852,290.8,0,21.51,0,0,0,0,0,0,312.31,8,420.538461538462,408.230769230769,3.2765489148821,2.77258872223978,31,"summer"
"35","07","30","1994",70,1,0,0,0,0,0,0,1,0,0,0,0,72,-116.07889283649,33.5396123221812,186.46,0,85.01,5.97,0,0,1.84,0,33.03,312.31,8,420.538461538462,408.230769230769,4.36012479143756,4.26267987704132,31,"summer"
"36","07","30","1994",72,0,0,0,0,0,0,0,2,0,0,0,0,74,-116.078733387717,33.554205787678,162.91,0,49.24,5.27,0,0,0,0,94.89,312.31,8,420.538461538462,408.230769230769,5.53530456753835,4.29045944114839,31,"summer"
"37","07","30","1994",76,1,0,0,0,0,0,0,0,0,0,0,0,77,-116.094578150598,33.5541757657346,199.51,0,6.88,76.4,0,0,24.26,0,5.25,312.3,8,420.538461538462,408.230769230769,6.53239504312798,4.34380542185368,31,"summer"
"38","07","30","1994",4,0,0,0,0,1,0,0,0,0,0,0,0,5,-116.060326972984,33.5107915338315,234.23,0,0,0,0,0,0,0,0,234.23,8,420.538461538462,408.230769230769,1.13081944046155,1.6094379124341,30,"summer"
"39","07","30","1994",14,1,0,0,0,1,0,0,0,0,0,0,0,16,-116.043979353491,33.554226492057,53.2,0,0,10.21,52.45,195.54,0.9,0,0,312.3,8,420.538461538462,408.230769230769,4.12150685633819,2.70805020110221,31,"summer"
"40","07","30","1994",2,0,0,0,0,0,0,0,0,0,0,0,0,2,-116.026322302007,33.5543905398357,24.94,0,0,13.92,62.44,211,0,0,0,312.3,8,420.538461538462,408.230769230769,4.0825604535955,1.09861228866811,33,"summer"
"41","07","30","1994",0,0,0,0,0,0,0,0,1,0,0,0,0,1,-116.008693676108,33.5545739284671,13.98,0,0,0.41,113.64,184.28,0,0,0,312.31,8,420.538461538462,408.230769230769,4.0389358628849,0,33,"summer"
"42","07","30","1994",16,5,0,0,0,0,0,0,2,0,0,0,0,23,-116.025787284901,33.5401636554377,75.38,0,0,50.66,18.37,163.71,4.18,0,0,312.3,8,420.538461538462,408.230769230769,2.50943371793967,2.83321334405622,33,"summer"
"43","07","30","1994",4,0,0,0,0,0,0,0,0,0,0,0,0,4,-116.00850933249,33.5399880400094,48.16,0,0,7.53,60.79,122.05,73.77,0,0,312.3,8,420.538461538462,408.230769230769,2.50327955990069,1.6094379124341,32,"summer"
"44","07","30","1994",372,0,0,0,0,0,0,0,1,0,0,0,0,373,-116.043477083467,33.5394629817105,118.02,0,33.88,82.19,19.07,52.07,3.19,0,3.88,312.3,8,420.538461538462,408.230769230769,2.49262124473054,5.92157841964382,31,"summer"
"45","07","30","1994",420,0,0,0,0,0,0,0,0,1,0,0,0,421,-116.043264210412,33.5269154809017,142.47,1.73,10.59,0,0,1.67,0,0,0,156.46,8,420.538461538462,408.230769230769,1.1466814470703,6.04263283368238,33,"summer"
"46","07","30","1994",31,0,0,0,0,0,0,0,1,0,0,0,0,32,-116.026279846006,33.5247198752064,218.96,0.97,0,51.17,3.34,37.86,0,0,0,312.3,8,420.538461538462,408.230769230769,0.810011403111502,3.46573590279973,33,"summer"
"47","07","30","1994",2,0,0,0,0,1,0,0,0,0,0,0,0,3,-116.061332043981,33.5523576754921,168.84,0,24.14,66.01,7.38,19.1,6.03,0,20.8,312.3,8,420.538461538462,408.230769230769,4.42771615250869,1.09861228866811,31,"summer"
"48","07","30","1994",71,0,0,0,0,2,0,0,0,0,0,0,0,73,-116.061193834649,33.5396264941129,273.63,0,14.41,6.13,0,1.08,0,0,17.07,312.32,8,420.538461538462,408.230769230769,3.25098804051951,4.27666611901606,32,"summer"
"49","07","30","1994",51,0,0,0,0,0,0,0,0,0,0,0,0,51,-116.060992816545,33.5250124901685,234.53,0,0,0,0,0,0,0,0,234.53,8,420.538461538462,408.230769230769,2.03900829168844,3.95124371858143,13,"summer"
"50","07","30","1994",1,1,0,0,0,0,0,0,2,0,0,0,0,4,-115.99124383934,33.5400013752816,141.14,0,0,17.06,84.16,29.2,31.93,8.82,0,312.31,8,420.538461538462,408.230769230769,2.15678641405984,0.693147180559945,33,"summer"
"51","07","30","1994",4,2,0,0,0,0,0,0,0,0,0,0,0,6,-115.973754579786,33.5400408169515,185.05,0,0,0,11.18,109.43,6.66,0,0,312.32,8,420.538461538462,408.230769230769,2.23678795945716,1.6094379124341,31,"summer"
"52","07","30","1994",3,0,0,0,0,0,0,0,0,0,0,0,0,3,-115.956553931498,33.5400037098608,247.3,0,0,0,4.53,60.48,0,0,0,312.31,8,420.538461538462,408.230769230769,2.01653138120104,1.38629436111989,31,"summer"
"53","07","30","1994",2,0,0,0,0,0,0,0,0,0,0,0,0,2,-115.939282858124,33.539761439135,312.31,0,0,0,0,0,0,0,0,312.31,8,420.538461538462,408.230769230769,2.28160697745816,1.09861228866811,33,"summer"
"54","07","30","1994",942,2,0,0,0,0,0,0,0,0,0,0,0,944,-115.93898249613,33.5197249343921,293.37,5.24,0,0,0,13.7,0,0,0,312.31,8,420.538461538462,408.230769230769,0.204176043937583,6.84906628263346,33,"summer"
"55","07","30","1994",13,0,0,0,0,0,0,0,0,0,0,0,0,13,-116.008540286761,33.5250917231086,188.72,0,0,6.78,60.64,14.08,42.09,0,0,312.31,8,420.538461538462,408.230769230769,0.9105704548599,2.63905732961526,33,"summer"
"56","07","30","1994",5,2,0,0,0,0,0,0,0,0,0,0,0,7,-115.991190301448,33.5249473197426,182.09,2.65,0,61.13,36.93,29.51,0,0,0,312.31,8,420.538461538462,408.230769230769,0.502501564498204,1.79175946922805,32,"summer"
"57","07","30","1994",11,0,0,0,0,0,0,0,0,0,0,0,0,11,-115.973831585829,33.5246211406785,163.39,11.56,0,6.26,43.25,87.86,0,0,0,312.32,8,420.538461538462,408.230769230769,0.529334853903522,2.484906649788,33,"summer"
"58","07","30","1994",175,0,67,0,0,0,0,0,0,0,0,0,0,242,-115.956082018721,33.5241237912174,205.7,15.37,0,0,58.82,32.42,0,0,0,312.31,8,420.538461538462,408.230769230769,0.297236066706164,5.17048399503815,33,"summer"
"59","07","30","1994",15,0,0,0,0,0,0,0,0,0,0,0,0,15,-115.922752099088,33.5233739730783,312.31,0,0,0,0,0,0,0,0,312.31,8,420.538461538462,408.230769230769,1.70082233939348,2.77258872223978,31,"summer"
"60","07","30","1994",261,0,1,0,0,0,0,0,0,0,0,0,0,262,-115.92029756881,33.5099494946497,304.14,8.16,0,0,0,0,0,0,0,312.3,8,420.538461538462,408.230769230769,0.469199250729246,5.5683445037611,33,"summer"
"61","07","30","1994",74,0,0,0,0,0,0,0,0,0,0,0,0,74,-115.901457251804,33.5105890703674,312.31,0,0,0,0,0,0,0,0,312.31,8,420.538461538462,408.230769230769,1.74389269247058,4.31748811353631,32,"summer"
"62","07","30","1994",0,3,0,0,0,0,0,0,0,0,0,0,0,3,-115.885066182357,33.5034267983741,312.31,0,0,0,0,0,0,0,0,312.31,8,420.538461538462,408.230769230769,2.49783993914236,0,29,"summer"
"63","07","30","1994",7,0,0,0,0,0,0,0,0,0,0,0,0,7,-115.906832802226,33.4994605566741,156.46,0,0,0,0,0,0,0,0,156.46,8,420.538461538462,408.230769230769,0.661615010307184,2.07944154167984,32,"summer"
"64","07","30","1994",2,0,0,0,0,1,0,0,0,0,0,0,0,3,-115.890898908668,33.4774033706464,156.46,0,0,0,0,0,0,0,0,156.46,8,420.538461538462,408.230769230769,0.205637927458456,1.09861228866811,32,"summer"
"01","08","32","1994",3,0,0,0,0,0,0,0,0,0,0,0,0,3,-116.04378952608,33.441176284239,157.74,5.52,0,0,0,63.54,7.43,0,0,234.23,9,437.357142857143,414.714285714286,0.313407145733172,1.38629436111989,33,"summer"
"02","08","32","1994",16,52,3,0,0,0,0,0,3,0,0,0,0,74,-116.060868971143,33.4405785159516,90.28,0,0,0,45.66,162.41,13.96,0,0,312.31,9,437.357142857143,414.714285714286,1.7978317494482,2.83321334405622,31,"summer"
"04","08","32","1994",5,0,0,0,0,3,0,0,35,0,0,0,0,43,-116.094160006286,33.4554894748286,93.56,0,0,17.8,97.96,98.08,1.25,0,3.66,312.31,9,437.357142857143,414.714285714286,2.97416238677357,1.79175946922805,32,"summer"
"05","08","32","1994",9,7,0,0,0,0,0,0,0,0,0,0,0,16,-116.060965598573,33.4554249351792,213.67,8.89,0,0,30.83,44.12,0,0,14.79,312.3,9,437.357142857143,414.714285714286,1.22005095918288,2.30258509299405,32,"summer"
"06","08","32","1994",29,12,0,0,0,1,0,0,49,0,0,0,0,91,-116.078663338594,33.4548699409948,95.68,0,0,35.65,84.55,66.99,29.44,0,0,312.31,9,437.357142857143,414.714285714286,2.0408775979276,3.40119738166216,32,"summer"
"07","08","32","1994",184,2,14,0,0,636,0,0,112,0,0,0,0,948,-116.077577562081,33.4697331979169,226.64,9.97,0,36.81,0,22.29,13.75,0,2.85,312.31,9,437.357142857143,414.714285714286,0.78718305436476,5.22035582507832,32,"summer"
"08","08","32","1994",36,16,1,0,0,176,0,0,852,0,0,0,0,1081,-116.095024643104,33.4696827623563,135.47,0,0,55.93,18.49,75.28,24.29,0,2.85,312.31,9,437.357142857143,414.714285714286,2.29056693072234,3.61091791264422,32,"summer"
"09","08","32","1994",109,0,0,0,0,1,0,0,84,0,0,0,0,194,-116.112163888889,33.4805555555555,61.54,0,0,26.35,4.98,175.1,43.04,0,1.29,312.3,9,437.357142857143,414.714285714286,3.55688821293111,4.70048036579242,32,"summer"
"10","08","32","1994",85,0,0,0,0,0,0,0,38,0,0,0,0,123,-116.097177365925,33.4805555555555,263.03,0,0,19.94,0,19.69,2.87,0,6.78,312.31,9,437.357142857143,414.714285714286,2.18156928742819,4.45434729625351,32,"summer"
"11","08","32","1994",131,0,4,0,0,2,0,0,70,0,0,0,0,207,-116.080555555556,33.4805555555555,231.64,2.58,0,0,0,0,0,0,0,234.22,9,437.357142857143,414.714285714286,0.693216173230499,4.88280192258637,32,"summer"
"12","08","32","1994",24,32,0,0,0,16,0,0,587,0,0,0,0,659,-116.112437062453,33.4990937043527,94.31,0,0,63.01,0,63.86,87.56,3.56,0,312.3,9,437.357142857143,414.714285714286,3.79402752112479,3.2188758248682,31,"summer"
"13","08","32","1994",3,153,0,0,0,0,0,0,4,0,0,0,0,160,-116.095106863094,33.498469796742,188.87,0,0,96.86,0,6.59,20,0,0,312.32,9,437.357142857143,414.714285714286,2.32977282904294,1.38629436111989,32,"summer"
"14","08","32","1994",48,0,0,0,0,0,0,0,36,0,0,0,0,84,-116.080555555556,33.4980166666667,234.53,0,0,0,0,0,0,0,0,234.53,9,437.357142857143,414.714285714286,1.02822440653711,3.89182029811063,31,"summer"
"15","08","32","1994",8,3,0,0,0,106,0,0,514,0,0,0,0,631,-116.129671538396,33.4987077511208,28.28,0,0,97.6,47.65,109.74,29.04,0,0,312.31,9,437.357142857143,414.714285714286,5.30202102681289,2.19722457733622,32,"summer"
"16","08","32","1994",0,0,0,0,0,13,0,0,10,0,0,0,0,23,-116.129820514715,33.4806120417832,99.2,0,0,89.81,1.4,97.7,24.2,0,0,312.31,9,437.357142857143,414.714285714286,5.18408139952859,0,31,"summer"
"17","08","32","1994",24,0,0,0,0,0,0,0,9,0,0,0,0,33,-116.080418214555,33.5132965785911,135.71,0,20.75,0,0,0,0,0,0,156.46,9,437.357142857143,414.714285714286,2.14133467524184,3.2188758248682,25,"summer"
"18","08","32","1994",40,0,0,0,0,1,0,0,8,0,0,0,0,49,-116.095658083723,33.5102133092492,109.13,0,46.9,106.63,0,0,13.9,0,35.74,312.3,9,437.357142857143,414.714285714286,2.94260927887526,3.71357206670431,31,"summer"
"19","08","32","1994",4,0,0,0,0,1,0,0,285,0,0,0,0,290,-116.112089183679,33.5103302976764,62.56,0,0,187.53,0,24.25,36.95,0.06,0.95,312.3,9,437.357142857143,414.714285714286,4.25669953936335,1.6094379124341,31,"summer"
"20","08","32","1994",11,19,0,0,0,133,0,0,554,0,0,0,0,717,-116.129851492963,33.5104243047012,23.24,0,0,109.39,63.59,96.25,19.84,0,0,312.31,9,437.357142857143,414.714285714286,5.78742086248027,2.484906649788,32,"summer"
"21","08","32","1994",7,2,0,0,0,5,0,0,113,0,0,0,0,127,-116.146933857515,33.510178547789,28.18,0,0,96.05,45.57,122.41,20.1,0,0,312.31,9,437.357142857143,414.714285714286,7.22175458040948,2.07944154167984,31,"summer"
"22","08","32","1994",2,1,0,0,0,4,0,0,388,0,0,0,0,395,-116.146975951721,33.5252751512161,49.61,0,0,102.06,49.59,105.78,5.26,0,0,312.3,9,437.357142857143,414.714285714286,7.89162688723154,1.09861228866811,31,"summer"
"23","08","32","1994",1,19,0,0,0,0,0,0,7,0,0,0,0,27,-116.147231399742,33.5397962736661,25.27,0,0,97.38,81.57,68.46,39.62,0,0,312.3,9,437.357142857143,414.714285714286,8.74270304100651,0.693147180559945,32,"summer"
"24","08","32","1994",8,1,0,0,0,0,0,0,315,0,0,0,0,324,-116.147346251925,33.554462570141,71.28,0,0,151.15,30.57,48.24,11.06,0,0,312.3,9,437.357142857143,414.714285714286,9.78969900790393,2.19722457733622,32,"summer"
"25","08","32","1994",8,0,0,0,0,4,0,0,100,0,0,0,0,112,-116.13015998982,33.5250572359253,48.58,0,0,154.69,25.74,56.08,27.22,0,0,312.31,9,437.357142857143,414.714285714286,6.51519472632406,2.19722457733622,30,"summer"
